full_name,position_encoded,team_encoded,current_team_encoded,now_cost,fantasy_points,total_points,goals_scored,assists,clean_sheets,saves,minutes,expected_goals,expected_assists,penalties_saved,penalties_missed,yellow_cards,red_cards,own_goals,bonus,form,form_variability,avg_goals_last_3,avg_assists_last_3,avg_points_last_3,opponent_difficulty,home_difficulty,element
Tim Ream,0,19,8,45.0,2035,5244,76,0,418,0,48.9,45.6,16.34,0,0,152,38,0,608,0.029725085910652878,0.7590235036484584,0.7938144329896907,0.0,0.15237470949287876,0.0,0.0,637
Timo Werner,1,16,17,62.0,451,861,36,75,1,0,4.397660818713448,69.62,54.28,0,0,18,0,0,92,0.020562770562770505,1.3150123269708545,0.4675324675324675,0.974025974025974,0.06273302805094705,0.0,0.0,638
Timothy Castagne,0,1,8,42.0,3873,8026,111,258,620,0,63.265497076023394,127.35000000000001,153.31,0,0,220,0,0,663,0.21684397163120564,1.276478788164679,1.202127659574468,2.7872340425531914,0.2703644488172836,0.0,0.0,639
Tino Livramento,0,8,14,45.0,664,1838,38,0,81,0,15.164619883040931,14.48,32.04,0,0,38,0,0,154,0.09054982817869411,0.8131102045844177,0.3917525773195876,0.0,0.06825179270206377,0.0,0.0,640
Toby Collyer,3,5,13,45.0,34,2,0,0,0,0,0.0236842105263157,0.0,0.02,0,0,0,0,0,0,0.026960784313725443,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,641
Tom Cairney,3,19,8,48.0,1468,4692,115,266,191,0,27.218421052631577,93.94,156.33,0,0,192,1,38,152,0.1823883161512027,0.7887999094520587,1.2061855670103092,2.752577319587629,0.11713644399419973,0.0,0.0,642
Tom Cannon,1,30,10,45.0,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,643
Tom Edozie,3,39,19,45.0,10,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,644
Tom Heaton,2,5,13,40.0,97,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,645
Tom King,2,12,19,40.0,59,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,646
Tomiyasu Takehiro,0,20,0,48.0,21,1,0,0,0,0,0.0017543859649122,0.18,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,647
Tommy Doyle,3,12,19,48.0,139,1465,0,1,114,0,13.559356725146195,16.439999999999998,33.4,0,0,77,0,0,0,0.07316384180790954,0.23793971305763306,0.0,0.01694915254237288,0.042748440612651366,0.0,0.0,648
Tommy Setford,2,20,0,45.0,19,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,649
Tomáš Souček,3,10,18,49.0,1623,4479,271,78,194,0,32.27456140350877,257.91,44.31999999999999,0,0,272,0,0,350,0.2758474576271186,1.9802968371834433,4.700564971751412,1.3502824858757063,0.19137193429345872,0.0,0.0,650
Tony Yogane,3,23,3,45.0,17,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,651
Tosin Adarabioyo,0,19,5,42.0,2010,4393,114,0,344,0,41.29824561403509,56.93,30.09,0,0,229,0,0,117,0.0898625429553264,1.378404852888085,1.1855670103092784,0.0,0.14957392288898153,0.0,0.0,652
Toti António Gomes,0,12,19,43.0,1832,4784,76,153,307,0,42.02485380116959,74.89,33.05,0,0,498,0,0,384,0.30180412371134013,1.0840692391078153,0.7938144329896907,1.577319587628866,0.13908587092545138,0.0,0.0,653
Trent Alexander-Arnold,0,3,11,70.0,5513,10649,191,612,691,0,56.82280701754386,196.01999999999998,578.8,0,0,422,0,0,1531,0.37083333333333335,2.061811069543643,2.0104166666666665,6.489583333333333,0.36568721901091844,0.0,0.0,654
Trevoh Chalobah,0,16,6,44.0,1392,3398,41,0,307,0,28.643274853801167,39.96,18.59,0,0,191,0,38,195,0.2305841924398625,0.8354736460294162,0.422680412371134,0.0,0.11274655860794942,0.0,0.0,655
Treymaurice Nyoni,3,2,11,45.0,35,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,656
Tyler Adams,3,2,2,49.0,98,1982,0,0,192,0,25.370467836257305,4.97,41.11,0,0,155,38,0,74,0.08745614035087713,0.1642686611042069,0.0,0.0,0.034783490518202974,0.0,0.0,657
Tyler Dibling,3,36,16,45.0,42,45,2,1,2,0,0.3581871345029234,2.12,1.1,0,0,6,0,0,4,0.0833333333333333,1.368511200517413,0.09523809523809523,0.015873015873015872,0.0396366639141205,0.0,0.0,658
Tyler Morton,3,31,11,44.0,20,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,659
Tyrell Malacia,0,5,13,44.0,970,2357,0,0,266,0,15.481871345029239,8.74,27.0,0,0,229,0,0,304,0.05618556701030923,0.49487763933747847,0.0,0.0,0.08807580001191816,0.0,0.0,660
Tyrick Mitchell,0,17,6,48.0,3454,8121,76,193,690,0,68.2327485380117,72.36,140.93,0,0,420,38,0,649,0.35618556701030923,2.049821229389496,0.7835051546391752,2.0103092783505154,0.23635858014023794,0.0,0.0,661
Tyrique George,1,17,5,45.0,14,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.023809523809523756,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,662
Tyrone Mings,0,11,1,44.0,2194,4954,38,114,457,0,35.432748538011694,37.07,42.239999999999995,0,0,267,0,38,649,0.09123711340206181,1.1782907911590852,0.4020618556701031,1.2061855670103092,0.16270385157817366,0.0,0.0,663
Valentín Barco,0,15,4,40.0,35,70,0,0,0,0,1.2567251461988298,2.8000000000000003,5.32,0,0,14,0,0,0,0.03999999999999996,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,664
Victor Kristiansen,0,1,10,45.0,96,312,0,19,1,0,5.1505847953216355,2.16,12.15,0,0,37,0,1,0,0.052564102564102516,0.6331984563236656,0.0,0.5128205128205128,0.04332789881922823,0.0,0.0,665
Victor Lindelöf,0,5,13,43.0,2072,4526,38,38,418,0,29.87280701754386,35.72,31.2,0,0,115,0,0,380,0.14398625429553258,0.679504987555429,0.3917525773195876,0.3917525773195876,0.15380489839699654,0.0,0.0,666
Viljami Sinisalo,2,11,1,40.0,78,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,667
Virgil van Dijk,0,3,11,65.0,4412,9349,191,115,768,0,67.32631578947368,205.72,81.34,0,0,229,38,0,801,0.2779513888888889,1.559485501132979,2.0208333333333335,1.2083333333333333,0.2982899807321772,0.0,0.0,668
Vitalii Mykolenko,0,18,7,43.0,3140,6746,76,77,614,0,57.36578947368421,77.44,75.97,0,0,192,0,0,499,0.09201388888888884,1.879033630981744,0.7916666666666666,0.8125,0.21959296724470131,0.0,0.0,669
Vitaly Janelt,3,14,3,49.0,1763,6818,153,193,649,0,58.826608187134504,158.35,191.9,0,0,420,0,0,230,0.24501718213058418,0.7004568860579519,1.6082474226804124,2.0,0.1353514887869217,0.0,0.0,670
Vladimír Coufal,0,10,18,42.0,1204,3243,0,266,153,0,34.999415204678364,13.569999999999999,114.88999999999999,0,0,192,38,1,342,0.10593220338983042,1.1147386959626797,0.0,4.627118644067797,0.14983181476764307,0.0,0.0,671
Vítezslav Jaros,2,31,11,40.0,16,1,0,0,0,1,0.0032163742690058,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,672
Wanya Marçal-Madivádua,3,30,10,45.0,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,673
Wes Burns,3,29,9,48.0,33,29,0,1,1,0,0.26140350877192897,0.5,1.17,0,0,1,0,0,0,0.0333333333333333,0.8529042803058586,0.0,0.047619047619047616,0.03757225433526006,0.0,0.0,674
Wes Foderingham,2,8,18,43.0,1769,2660,0,0,38,5054,29.42222222222222,0.0,1.9000000000000001,0,0,76,0,38,266,0.1347457627118644,1.5176992164484946,0.0,0.0,0.20662290584892712,0.0,0.0,675
Wesley Fofana,0,16,5,44.0,523,1425,38,0,77,0,15.430116959064327,28.52,11.17,0,0,158,0,0,154,0.039518900343642575,0.3798738398554131,0.4020618556701031,0.0,0.06072343722066617,0.0,0.0,676
Wilfred Ndidi,3,1,10,50.0,4,1595,0,4,39,0,18.933333333333334,9.89,7.97,0,0,156,0,1,1,0.13220338983050842,0.3585017666449154,0.0,0.06779661016949153,0.029097678064073592,0.0,0.0,677
Will Alves,3,30,10,45.0,21,1,0,0,0,0,0.0002923976608187,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,678
Will Dennis,2,13,2,40.0,59,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,679
Will Hughes,3,17,6,49.0,685,3915,38,117,346,0,30.42426900584795,25.46,90.13,0,0,387,0,0,193,0.21082474226804118,0.4793438979897875,0.4020618556701031,1.2164948453608246,0.06999980136265216,0.0,0.0,680
Will Lankshear,1,37,17,45.0,21,2,0,0,0,0,0.0026315789473683997,0.0,0.0,0,0,0,0,0,0,0.0333333333333333,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,681
Will Smallbone,3,8,16,50.0,61,7,0,0,0,0,0.07807017543859629,0.31,0.54,0,0,0,0,0,0,0.04039548022598865,0.052293515610518315,0.0,0.0,0.034878024884882834,0.0,0.0,682
William Osula,1,8,14,49.0,59,957,0,38,0,0,8.656140350877191,62.31999999999999,5.72,0,0,152,0,0,0,0.0333333333333333,0.0,0.0,0.6610169491525424,0.0346820809248554,0.0,0.0,683
William Saliba,0,0,0,63.0,5547,10754,154,76,1147,0,65.34181286549708,101.06,47.160000000000004,0,0,306,1,38,1032,0.25017182130584187,2.630569818680768,1.6082474226804124,0.7938144329896907,0.36285084321554134,0.0,0.0,684
Willy Boly,0,7,15,42.0,1541,3614,76,76,228,0,23.59970760233918,61.25,39.52,0,0,115,38,0,532,0.20309278350515458,0.7056614986427423,0.7835051546391752,0.7938144329896907,0.12156605685000887,0.0,0.0,685
Wilson Odobert,3,16,17,53.0,1060,3040,111,148,75,0,22.711988304093566,102.17,122.91999999999999,0,0,111,0,0,111,0.12744252873563214,0.9413121375124336,1.9655172413793103,2.6206896551724137,0.13723340641817816,0.0,0.0,686
Wout Faes,0,1,10,41.0,1066,2602,34,66,232,0,27.283625730994153,40.54,19.49,0,0,134,33,66,165,0.2564814814814814,1.3676428391515403,0.6481481481481481,1.2592592592592593,0.14615000356811528,0.0,0.0,687
Yankuba Minteh,3,24,4,51.0,40,35,2,2,1,0,0.192105263157894,1.52,1.81,0,0,3,0,0,0,0.4999999999999999,1.50281988256974,0.09523809523809523,0.1349206349206349,0.040737682356179396,0.0,0.0,688
Yasin Ayari,3,15,4,50.0,111,89,0,0,5,0,0.682748538011694,1.7,6.93,0,0,3,0,0,0,0.05438034188034182,0.23638877541350553,0.0,0.0,0.037078207598438745,0.0,0.0,689
Yehor Yarmoliuk,3,23,3,44.0,24,19,0,0,0,0,0.1511695906432742,0.47000000000000003,0.34,0,0,2,0,0,0,0.0833333333333333,0.43551698921342935,0.0,0.0,0.03550784475639959,0.0,0.0,690
Yerson Mosquera,0,12,19,39.0,42,3,0,0,0,0,0.1289473684210525,0.33,0.03,0,0,2,0,0,0,0.0166666666666666,0.10462188651347962,0.0,0.0,0.035126722987994574,0.0,0.0,691
Yoane Wissa,3,14,3,63.0,4188,9293,732,307,688,0,45.68450292397661,625.06,110.85000000000001,0,0,382,0,0,814,0.4258591065292095,1.5811175166847118,7.608247422680412,3.202749140893471,0.281210893272153,0.0,0.0,692
Youri Tielemans,3,1,1,55.0,2216,6249,190,346,383,0,44.451169590643275,143.87,192.76000000000002,0,39,269,0,0,309,0.2412371134020618,0.8781746569857389,1.9896907216494846,3.597938144329897,0.16234630435214423,0.0,0.0,693
Youssef Ramalho Chermiti,1,19,7,49.0,-18,608,0,0,38,0,2.1777777777777763,28.12,11.4,0,0,114,0,0,0,0.08218390804597694,0.06861628641414647,0.0,0.0,0.02690851106238779,0.0,0.0,694
Yunus Emre Konak,3,23,3,45.0,21,5,0,0,0,0,0.0055555555555554,0.15,0.0,0,0,0,0,0,0,0.0333333333333333,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,695
Yves Bissouma,3,9,17,49.0,-266,2736,2,0,306,0,34.37017543859649,51.669999999999995,77.89999999999999,0,0,537,76,0,4,0.09707903780068722,0.49032491299458814,0.020618556701030927,0.0,0.012812108932721477,0.0,0.0,696
Zach Marsh,1,26,6,45.0,11,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,697
Álex Moreno Lopera,0,21,15,44.0,43,31,0,1,3,0,0.2304093567251457,0.17,0.8099999999999999,0,0,2,0,0,1,0.0166666666666666,1.4395849073954698,0.0,0.047619047619047616,0.040737682356179396,0.0,0.0,698
Ângelo Gabriel Borges Damaceno,3,17,5,45.0,59,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,699
Đorđe Petrović,2,17,5,44.0,1596,2485,0,0,175,2625,20.324561403508774,0.0,0.0,0,0,70,0,0,175,0.2145833333333333,1.5634711699565496,0.0,0.0,0.19818331957060273,0.0,0.0,700
Łukasz Fabiański,2,38,18,41.0,46,34,0,0,2,42,0.286549707602339,0.0,0.0,0,0,2,0,0,2,0.0166666666666666,1.0265388994631433,0.0,0.0,0.04137994311404709,0.0,0.0,701
